STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,SEXDSTN_CODE,SEXDSTN,AGRDE_CODE,AGRDE,NCR_CPR_CO,CAPL_AVRG_AM,REGIST_DE,OPERTOR_NM
2016-12,서울,강동구,강일동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,3000000.0,2019-10-19,KEDSYS
2016-12,서울,강북구,송중동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,1000000.0,2019-10-19,KEDSYS
2016-12,서울,송파구,방이1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2016-12,서울,송파구,가락본동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2016-12,서울,송파구,잠실본동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,서대문구,신촌동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,80000000.0,2019-10-19,KEDSYS
2016-12,서울,양천구,신정6동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,2000000.0,2019-10-19,KEDSYS
2016-12,서울,은평구,응암1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,60000000.0,2019-10-19,KEDSYS
2016-12,서울,중랑구,신내1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2016-12,서울,영등포구,대림3동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,영등포구,영등포동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2016-12,서울,영등포구,당산제2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,2000000.0,2019-10-19,KEDSYS
2016-12,서울,구로구,구로4동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2016-12,서울,광진구,능동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,광진구,자양2동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2016-12,서울,광진구,자양4동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,30000000.0,2019-10-19,KEDSYS
2016-12,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2016-12,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,3000000.0,2019-10-19,KEDSYS
2016-12,서울,금천구,시흥1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,노원구,공릉1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2016-12,서울,노원구,공릉1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,노원구,상계5동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2016-12,서울,노원구,중계1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2016-12,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,노원구,중계1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,노원구,중계본동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2016-12,서울,동작구,대방동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,중구,명동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2016-12,서울,중구,명동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,2.0,11000000.0,2019-10-19,KEDSYS
2016-12,서울,서초구,방배4동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2016-12,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,500000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,30000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,510000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,125000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,중구,회현동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,20000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,신사동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,13000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,신사동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,2.0,30000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,청담동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,강남구,청담동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,20000000.0,2019-10-19,KEDSYS
2016-12,서울,서초구,반포1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2016-12,서울,서초구,방배1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2016-12,서울,강남구,도곡1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,55000000.0,2019-10-19,KEDSYS
2016-12,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2016-12,서울,서초구,양재2동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,2.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,중구,명동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,1000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,세곡동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,795000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,수서동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,신사동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,525000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,논현1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,20,20대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,20000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,역삼2동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,압구정동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-01,서울,강북구,번3동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2017-01,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,50000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,20000000.0,2019-10-19,KEDSYS
2017-01,서울,구로구,구로3동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,300000000.0,2019-10-19,KEDSYS
2017-01,서울,구로구,구로5동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,18000000.0,2019-10-19,KEDSYS
2017-01,서울,구로구,오류제2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,금천구,시흥2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,201500000.0,2019-10-19,KEDSYS
2017-01,서울,노원구,공릉1동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,0.0,2019-10-19,KEDSYS
2017-01,서울,노원구,공릉1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,도화동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,470000000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,상암동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100100000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,52500000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,서교동,P,P85,교육 서비스업,교육 서비스업,F,여성,60,60대,1.0,100000000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,아현동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,마포구,용강동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,40000000.0,2019-10-19,KEDSYS
2017-01,서울,강서구,방화1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,강서구,화곡1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,관악구,낙성대동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2017-01,서울,서초구,양재1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,150000000.0,2019-10-19,KEDSYS
2017-01,서울,서초구,양재2동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,성북구,안암동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,11351400.0,2019-10-19,KEDSYS
2017-01,서울,성북구,정릉제1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2017-01,서울,동작구,사당3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,100000.0,2019-10-19,KEDSYS
2017-01,서울,양천구,목1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,양천구,신월4동,P,P85,교육 서비스업,교육 서비스업,F,여성,60,60대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,용산구,한강로동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,5000000.0,2019-10-19,KEDSYS
2017-01,서울,용산구,이태원1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000.0,2019-10-19,KEDSYS
2017-01,서울,서초구,서초2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2017-01,서울,영등포구,문래동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,영등포구,문래동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,영등포구,여의동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,100000000.0,2019-10-19,KEDSYS
2017-01,서울,영등포구,양평1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,10000000.0,2019-10-19,KEDSYS
2017-01,서울,은평구,응암3동,P,P85,교육 서비스업,교육 서비스업,M,남성,70,70대,1.0,0.0,2019-10-19,KEDSYS
2017-01,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,31000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,논현2동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,20000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,대치1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,대치4동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,2.0,55000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,역삼1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,8000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,일원2동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,강동구,고덕1동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,강동구,명일1동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,삼성1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,200000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,삼성2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,광진구,능동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,25000000.0,2019-10-19,KEDSYS
2017-02,서울,광진구,구의1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2017-02,서울,광진구,구의2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,14000000.0,2019-10-19,KEDSYS
2017-02,서울,광진구,구의3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,광진구,자양4동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2017-02,서울,광진구,중곡4동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-02,서울,강북구,우이동,P,P85,교육 서비스업,교육 서비스업,F,여성,60,60대,1.0,5000000.0,2019-10-19,KEDSYS
2017-02,서울,강북구,인수동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,강서구,등촌3동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,5000000.0,2019-10-19,KEDSYS
2017-02,서울,중구,광희동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,중구,중림동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,신사동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,200000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,청담동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,40000000.0,2019-10-19,KEDSYS
2017-02,서울,도봉구,도봉2동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,동작구,노량진제1동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,마포구,대흥동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,60000000.0,2019-10-19,KEDSYS
2017-02,서울,마포구,상암동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,금천구,가산동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,90000000.0,2019-10-19,KEDSYS
2017-02,서울,금천구,시흥1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,노원구,중계4동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,노원구,하계2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,노원구,중계본동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,20000000.0,2019-10-19,KEDSYS
2017-02,서울,서초구,서초1동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,성동구,사근동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,2.0,2750000.0,2019-10-19,KEDSYS
2017-02,서울,서초구,서초2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2017-02,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,5000000.0,2019-10-19,KEDSYS
2017-02,서울,서초구,반포본동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,350000000.0,2019-10-19,KEDSYS
2017-02,서울,서초구,방배본동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,성동구,옥수동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2017-02,서울,송파구,삼전동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,송파구,문정2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-02,서울,송파구,송파1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,5000000.0,2019-10-19,KEDSYS
2017-02,서울,송파구,잠실2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-02,서울,양천구,목1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,용산구,한남동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,용산구,한강로동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2017-02,서울,은평구,녹번동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,은평구,갈현1동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,종로구,이화동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2017-02,서울,종로구,혜화동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,종로구,종로1.2.3.4가동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,중랑구,상봉1동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2017-02,서울,서대문구,신촌동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2017-02,서울,서대문구,신촌동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,30000000.0,2019-10-19,KEDSYS
2017-02,서울,서대문구,신촌동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,서대문구,연희동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,0.0,2019-10-19,KEDSYS
2017-02,서울,영등포구,문래동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,20000000.0,2019-10-19,KEDSYS
2017-02,서울,영등포구,신길6동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,30000000.0,2019-10-19,KEDSYS
2017-02,서울,영등포구,양평1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,영등포구,양평제2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2017-02,서울,강남구,수서동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,50,50대,1.0,1000000.0,2019-10-19,KEDSYS
2017-03,서울,중구,약수동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,10000000.0,2019-10-19,KEDSYS
2017-03,서울,금천구,시흥5동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,0.0,2019-10-19,KEDSYS
2017-03,서울,노원구,월계1동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,10000000.0,2019-10-19,KEDSYS
2017-03,서울,노원구,중계본동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,50000000.0,2019-10-19,KEDSYS
2017-03,서울,노원구,중계본동,P,P85,교육 서비스업,교육 서비스업,M,남성,60,60대,1.0,0.0,2019-10-19,KEDSYS
2017-03,서울,노원구,상계3.4동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,60,60대,1.0,20000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,신사동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,신사동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,100000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,청담동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,50000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,개포2동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,40,40대,1.0,1000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,개포2동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,1000000.0,2019-10-19,KEDSYS
2017-03,서울,구로구,구로4동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,40000000.0,2019-10-19,KEDSYS
2017-03,서울,구로구,구로5동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,2000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,삼성1동,P,P85,교육 서비스업,교육 서비스업,F,여성,30,30대,1.0,1000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,논현1동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,20,20대,1.0,5000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,논현1동,P,P85,교육 서비스업,교육 서비스업,M,남성,20,20대,1.0,1000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,논현2동,P,P85,교육 서비스업,교육 서비스업,M,남성,40,40대,1.0,100000000.0,2019-10-19,KEDSYS
2017-03,서울,동작구,상도2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,100000000.0,2019-10-19,KEDSYS
2017-03,서울,마포구,상암동,P,P85,교육 서비스업,교육 서비스업,N,정보없음,30,30대,1.0,50000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,1100000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,F,여성,40,40대,1.0,5000000.0,2019-10-19,KEDSYS
2017-03,서울,강남구,대치2동,P,P85,교육 서비스업,교육 서비스업,F,여성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
2017-03,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,M,남성,30,30대,1.0,45000000.0,2019-10-19,KEDSYS
2017-03,서울,서초구,서초3동,P,P85,교육 서비스업,교육 서비스업,M,남성,50,50대,1.0,10000000.0,2019-10-19,KEDSYS
