기준 일자,시도명,시군구명,행정동명,업종대분류코드,업종중분류코드,가공기업구분코드,법인구분명,기업상태코드,기업상태명,총기업수,등록 일자,작업자명
2014-06-30,서울,성북구,종암동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,성북구,월곡제1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,삼전동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,삼전동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,석촌동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,장지동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,가락2동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,방이2동,F,F42,4,개인과세사업자,2,폐업자,3,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,송파2동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,풍납2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,가락본동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,가락본동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,잠실본동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,송파구,잠실본동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2014-06-30,서울,양천구,신월3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,양천구,신월5동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,양천구,신정4동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2014-06-30,서울,양천구,신정6동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,양천구,신정6동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,용산구,한남동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,용산구,한강로동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,은평구,녹번동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,은평구,역촌동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,은평구,증산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,은평구,신사2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,은평구,불광제1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,종로구,사직동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,종로구,숭인2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,중랑구,면목4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,동대문구,답십리2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,서대문구,충현동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,영등포구,당산2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,영등포구,신길3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,영등포구,양평2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,영등포구,영등포동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,영등포구,당산제1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-30,서울,영등포구,영등포본동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-18,서울,강서구,화곡2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,중구,소공동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,강동구,성내3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,강북구,수유1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,강서구,화곡8동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,관악구,성현동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,구로구,구로5동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,송파구,오금동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-17,서울,동대문구,답십리2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-26,서울,강동구,둔촌2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-26,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-26,서울,송파구,문정2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-26,서울,강동구,성내1동,F,F42,3,영리법인의지점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-06-26,서울,양천구,신월6동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-25,서울,양천구,목5동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-23,서울,중구,명동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-23,서울,강남구,신사동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-23,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-23,서울,서초구,방배3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,강동구,둔촌2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,노원구,상계3.4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,송파구,장지동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,양천구,목5동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,양천구,신정7동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,용산구,한강로3가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,중랑구,망우3동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,동대문구,장안1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-20,서울,서대문구,홍제1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-22,서울,강서구,공항동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-22,서울,노원구,상계1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-22,서울,서초구,양재2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-22,서울,서초구,양재2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-22,서울,송파구,석촌동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-22,서울,송파구,가락본동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-08-14,서울,강서구,염창동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-08-14,서울,용산구,한강로동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-08-13,서울,서초구,양재2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-19,서울,강남구,논현1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-19,서울,강남구,논현2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-19,서울,강서구,우장산동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-19,서울,송파구,송파1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-19,서울,은평구,불광1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-19,서울,동대문구,용두동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-21,서울,영등포구,여의동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-11-21,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-08-12,서울,강북구,수유1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-08-11,서울,송파구,석촌동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-10,서울,서초구,양재1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-10,서울,은평구,역촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2014-08-10,서울,강동구,성내1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-09,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-09,서울,구로구,신도림동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-02,서울,마포구,용강동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-02,서울,용산구,원효로2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-08,서울,강남구,청담동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-08,서울,금천구,시흥3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-08,서울,서초구,방배1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-01,서울,노원구,상계9동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-01,서울,동대문구,용신동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-12-01,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-07,서울,광진구,광장동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-06-07,서울,서초구,양재1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-29,서울,중구,다산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-29,서울,강북구,미아동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-29,서울,송파구,석촌동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,중구,광희동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,중구,광희동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강남구,수서동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강남구,논현1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강남구,논현1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강남구,대치4동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강남구,역삼1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,강동구,암사1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,관악구,조원동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,광진구,자양2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,구로구,수궁동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,금천구,가산동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,금천구,시흥3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,노원구,월계1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,노원구,월계3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,동작구,대방동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,동작구,상도2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,서초구,양재1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,성북구,보문동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,송파구,마천2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,송파구,방이2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,양천구,신월3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,용산구,남영동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,종로구,부암동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,종로구,부암동,F,F42,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,중랑구,상봉2동,F,F42,4,개인과세사업자,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-11-30,서울,동대문구,장안1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,영등포구,신길5동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-30,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,강남구,수서동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,강남구,도곡2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,서초구,방배3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,서초구,방배본동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,송파구,오금동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,종로구,숭인2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-15,서울,영등포구,당산2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-03,서울,노원구,상계6.7동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-03,서울,마포구,공덕동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-03,서울,송파구,가락본동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-03,서울,은평구,갈현1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-28,서울,강남구,논현1동,F,F41,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-28,서울,강남구,논현2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-28,서울,도봉구,창4동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-28,서울,도봉구,방학2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-02,서울,강남구,역삼2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-02,서울,송파구,마천2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-02,서울,송파구,잠실6동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-14,서울,동대문구,장안1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-14,서울,영등포구,대림2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2018-10-11,서울,강서구,등촌3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-02-14,서울,구로구,고척1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-02-14,서울,영등포구,여의동,F,F41,3,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2018-10-10,서울,강북구,수유2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2018-10-10,서울,서초구,서초1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2018-10-10,서울,양천구,신월6동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2017-11-16,서울,서초구,서초3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2018-10-08,서울,강북구,우이동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2019-02-15,서울,송파구,문정2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-01-01,서울,서대문구,홍은2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-11,서울,관악구,중앙동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-11,서울,마포구,서교동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-10,서울,금천구,시흥1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-10,서울,마포구,성산1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-10,서울,송파구,오금동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-09,서울,강서구,화곡본동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-09,서울,금천구,가산동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2015-09-09,서울,성동구,마장동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-01,서울,구로구,고척1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-01,서울,서초구,서초2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-01,서울,송파구,방이2동,F,F42,3,영리법인의지점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-11-01,서울,동대문구,장안2동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,중구,신당동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,강남구,논현1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,금천구,시흥3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,서초구,양재2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,용산구,청파동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,중랑구,망우3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-19,서울,서대문구,북가좌2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-30,서울,마포구,서교동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-30,서울,서초구,서초3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,중구,청구동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,중구,회현동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-10-31,서울,강남구,압구정동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,강서구,등촌1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,관악구,중앙동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,광진구,구의3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,광진구,자양1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,광진구,자양3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,마포구,공덕동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,마포구,상암동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,서초구,서초3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,성동구,마장동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,송파구,석촌동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,송파구,오금동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,송파구,방이1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,송파구,송파1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,용산구,이태원2동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,중랑구,면목4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,동대문구,용신동,F,F42,4,영리법인본점,2,폐업자,3,2019-12-13,KED_SYSTEM
2011-10-31,서울,영등포구,문래동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,영등포구,여의동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2011-10-31,서울,영등포구,영등포동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,영등포구,당산제1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-31,서울,영등포구,영등포동7가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-16,서울,금천구,독산3동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-28,서울,강남구,압구정동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-18,서울,강동구,천호3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-18,서울,서초구,양재2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-27,서울,강남구,삼성1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-27,서울,강서구,화곡4동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-27,서울,광진구,군자동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-27,서울,영등포구,여의도동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,강남구,역삼1동,F,F42,4,영리법인본점,2,폐업자,2,2019-12-13,KED_SYSTEM
2012-06-15,서울,서초구,반포3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,서초구,방배1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,송파구,가락2동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,양천구,신정1동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,종로구,사직동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,동대문구,전농1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2012-06-15,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-26,서울,송파구,잠실3동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-26,서울,영등포구,영등포동2가,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-25,서울,강동구,성내1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-25,서울,강동구,성내3동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-25,서울,강서구,등촌1동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-25,서울,관악구,중앙동,F,F42,4,개인과세사업자,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-25,서울,도봉구,도봉1동,F,F41,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
2011-10-25,서울,마포구,서교동,F,F42,4,영리법인본점,2,폐업자,1,2019-12-13,KED_SYSTEM
